,0,1
0,"[16, 16, 16, 16, 16, 16]",38.14140129520499
1,"[15, 16, 16, 16, 16, 16]",38.127004394344816
2,"[14, 16, 16, 16, 16, 16]",38.08896088609358
3,"[13, 16, 16, 16, 16, 16]",38.007545024724266
4,"[12, 16, 16, 16, 16, 16]",37.83339937987367
5,"[11, 16, 16, 16, 16, 16]",37.465861163953626
6,"[10, 16, 16, 16, 16, 16]",36.63900473781557
7,"[9, 16, 16, 16, 16, 16]",34.955274738019476
8,"[10, 16, 16, 16, 16, 16]",36.63900473781557
9,"[10, 15, 16, 16, 16, 16]",36.6235009180492
10,"[10, 14, 16, 16, 16, 16]",36.5736428873211
11,"[10, 13, 16, 16, 16, 16]",36.477634717614386
12,"[10, 12, 16, 16, 16, 16]",36.236925325869706
13,"[10, 11, 16, 16, 16, 16]",35.73261730709046
14,"[10, 10, 16, 16, 16, 16]",34.37921858362598
15,"[10, 11, 16, 16, 16, 16]",35.73261730709046
16,"[10, 11, 15, 16, 16, 16]",35.713563587828304
17,"[10, 11, 14, 16, 16, 16]",35.666481962594176
18,"[10, 11, 13, 16, 16, 16]",35.541399986826285
19,"[10, 11, 12, 16, 16, 16]",35.27543111564181
20,"[10, 11, 11, 16, 16, 16]",34.32611986452489
21,"[10, 11, 12, 16, 16, 16]",35.27543111564181
22,"[10, 11, 12, 15, 15, 16]",35.22089585865409
23,"[10, 11, 12, 14, 14, 16]",35.10798639601413
24,"[10, 11, 12, 13, 13, 16]",34.68332261887381
