,0,1
0,"[16, 16, 16, 16, 16, 16]",26.160777994204313
1,"[15, 16, 16, 16, 16, 16]",26.157944164191036
2,"[14, 16, 16, 16, 16, 16]",26.148198293835744
3,"[13, 16, 16, 16, 16, 16]",26.12794068737185
4,"[12, 16, 16, 16, 16, 16]",26.087502533076155
5,"[11, 16, 16, 16, 16, 16]",25.99926999354869
6,"[10, 16, 16, 16, 16, 16]",25.818593308109527
7,"[9, 16, 16, 16, 16, 16]",25.45046945483075
8,"[8, 16, 16, 16, 16, 16]",24.587544054783105
9,"[9, 16, 16, 16, 16, 16]",25.45046945483075
10,"[9, 15, 16, 16, 16, 16]",25.446205213195007
11,"[9, 14, 16, 16, 16, 16]",25.434600742386532
12,"[9, 13, 16, 16, 16, 16]",25.409867767920403
13,"[9, 12, 16, 16, 16, 16]",25.35450411679926
14,"[9, 11, 16, 16, 16, 16]",25.240225877765123
15,"[9, 10, 16, 16, 16, 16]",24.990203707983365
16,"[9, 11, 16, 16, 16, 16]",25.240225877765123
17,"[9, 11, 15, 16, 16, 16]",25.23633062726441
18,"[9, 11, 14, 16, 16, 16]",25.22253819082331
19,"[9, 11, 13, 16, 16, 16]",25.188907174395332
20,"[9, 11, 12, 16, 16, 16]",25.120801314035234
21,"[9, 11, 11, 16, 16, 16]",24.891269877934587
22,"[9, 11, 12, 16, 16, 16]",25.120801314035234
23,"[9, 11, 12, 15, 15, 16]",25.10540876186193
24,"[9, 11, 12, 14, 14, 16]",25.073024672823518
25,"[9, 11, 12, 13, 13, 16]",24.961669093587325
