,0,1
0,"[16, 16, 16, 16, 16, 16]",30.015910606200173
1,"[15, 16, 16, 16, 16, 16]",30.00754990607329
2,"[14, 16, 16, 16, 16, 16]",30.003523978798718
3,"[13, 16, 16, 16, 16, 16]",29.98499160978401
4,"[14, 16, 16, 16, 16, 16]",30.003523978798718
5,"[14, 15, 16, 16, 16, 16]",29.989238810787434
6,"[14, 16, 16, 16, 16, 16]",30.003523978798718
7,"[14, 16, 15, 16, 16, 16]",29.997743199379034
8,"[14, 16, 16, 16, 16, 16]",30.003523978798718
9,"[14, 16, 16, 15, 16, 16]",30.000496596327302
10,"[14, 16, 16, 14, 16, 16]",30.000496596327302
11,"[14, 16, 16, 13, 16, 16]",30.000496596327302
12,"[14, 16, 16, 12, 16, 16]",30.000496596327302
13,"[14, 16, 16, 11, 16, 16]",30.000496596327302
14,"[14, 16, 16, 10, 16, 16]",30.000496596327302
15,"[14, 16, 16, 9, 16, 16]",29.673632442045665
