,0,1
0,"[16, 16, 16, 16, 16, 16]",35.10798639601413
1,"[15, 16, 16, 16, 16, 16]",35.08729465735617
2,"[14, 16, 16, 16, 16, 16]",35.07308623960862
3,"[13, 16, 16, 16, 16, 16]",35.03572315898048
4,"[12, 16, 16, 16, 16, 16]",34.96963292077329
5,"[13, 16, 16, 16, 16, 16]",35.03572315898048
6,"[13, 15, 16, 16, 16, 16]",35.02079905360562
7,"[13, 14, 16, 16, 16, 16]",35.01620539315807
8,"[13, 13, 16, 16, 16, 16]",34.9818702884954
9,"[13, 14, 16, 16, 16, 16]",35.01620539315807
10,"[13, 14, 15, 16, 16, 16]",35.0108307024307
11,"[13, 14, 14, 16, 16, 16]",35.0108307024307
12,"[13, 14, 13, 16, 16, 16]",34.98986043683091
13,"[13, 14, 14, 16, 16, 16]",35.0108307024307
14,"[13, 14, 14, 15, 16, 16]",35.00271534875752
15,"[13, 14, 14, 14, 16, 16]",35.00271534875752
16,"[13, 14, 14, 13, 16, 16]",35.00271534875752
17,"[13, 14, 14, 12, 16, 16]",35.00271534875752
18,"[13, 14, 14, 11, 16, 16]",35.00271534875752
19,"[13, 14, 14, 10, 16, 16]",35.00271534875752
20,"[13, 14, 14, 9, 16, 16]",34.34628956825338
