,0,1
0,"[16, 16, 16, 16, 16, 16]",54.13155581618942
1,"[15, 16, 16, 16, 16, 16]",54.02818700854762
2,"[14, 16, 16, 16, 16, 16]",53.74136464596174
3,"[13, 16, 16, 16, 16, 16]",53.11897291602161
4,"[12, 16, 16, 16, 16, 16]",51.7719166372498
5,"[11, 16, 16, 16, 16, 16]",48.58793429504856
6,"[12, 16, 16, 16, 16, 16]",51.7719166372498
7,"[12, 15, 16, 16, 16, 16]",51.65249420474902
8,"[12, 14, 16, 16, 16, 16]",51.337142642326015
9,"[12, 13, 16, 16, 16, 16]",50.616900892518316
10,"[12, 12, 16, 16, 16, 16]",48.40770591638781
11,"[12, 13, 16, 16, 16, 16]",50.616900892518316
12,"[12, 13, 15, 16, 16, 16]",50.487921919144156
13,"[12, 13, 14, 16, 16, 16]",50.14892325922048
14,"[12, 13, 13, 16, 16, 16]",48.67054175562771
15,"[12, 13, 14, 16, 16, 16]",50.14892325922048
16,"[12, 13, 14, 15, 15, 16]",49.54245770422428
