,0,1
0,"[16, 16, 16, 16, 16, 16]",20.006511355292997
1,"[15, 16, 16, 16, 16, 16]",20.005129294601296
2,"[14, 16, 16, 16, 16, 16]",20.005129294601296
3,"[13, 16, 16, 16, 16, 16]",20.002276518939457
4,"[12, 16, 16, 16, 16, 16]",19.994644056935684
5,"[13, 16, 16, 16, 16, 16]",20.002276518939457
6,"[13, 15, 16, 16, 16, 16]",20.001379660038644
7,"[13, 14, 16, 16, 16, 16]",20.00005795447332
8,"[13, 13, 16, 16, 16, 16]",19.995968230647982
9,"[13, 14, 16, 16, 16, 16]",20.00005795447332
10,"[13, 14, 15, 16, 16, 16]",19.99936710622615
11,"[13, 14, 16, 16, 16, 16]",20.00005795447332
12,"[13, 14, 16, 15, 16, 16]",19.99889332952068
