,0,1
0,"[16, 16, 16, 16, 16, 16]",35.710900499330236
1,"[16, 15, 16, 16, 16, 16]",35.68672870571071
2,"[16, 14, 16, 16, 16, 16]",35.676471111177214
3,"[16, 13, 16, 16, 16, 16]",35.636180023989276
4,"[16, 12, 16, 16, 16, 16]",35.545849278772515
5,"[16, 11, 16, 16, 16, 16]",35.331125447651196
6,"[16, 10, 16, 16, 16, 16]",34.78746348429752
7,"[16, 11, 16, 16, 16, 16]",35.331125447651196
8,"[16, 11, 16, 15, 16, 16]",35.31586285791345
9,"[16, 11, 16, 14, 16, 16]",35.31586285791345
10,"[16, 11, 16, 13, 16, 16]",35.29817385992084
11,"[16, 11, 16, 12, 16, 16]",35.27224973113565
12,"[16, 11, 16, 11, 16, 16]",35.21958319173843
13,"[16, 11, 16, 10, 16, 16]",34.892487217006725
