,0,1,2,3,4,5
0,(-0.01617431640625+0j),(-0.01617431640625+0j),(-0.016357421875+0j),(-0.015869140625+0j),(-0.01611328125+0j),(-0.0166015625+0j)
1,(0.013702392578125-0.01849365234375j),(0.013671875-0.018310546875j),(0.013427734375-0.018310546875j),(0.013671875-0.0185546875j),(0.013671875-0.0185546875j),(0.013671875-0.0185546875j)
2,(-0.061553955078125-0.05841064453125j),(-0.06158447265625-0.0584716796875j),(-0.0615234375-0.0584716796875j),(-0.0615234375-0.058349609375j),(-0.0615234375-0.05859375j),(-0.0615234375-0.05859375j)
3,(0.081787109375-0.04901123046875j),(0.0819091796875-0.04901123046875j),(0.0816650390625-0.049072265625j),(0.081787109375-0.049072265625j),(0.08203125-0.048828125j),(0.08203125-0.048828125j)
4,(0.04638671875+0.01715087890625j),(0.04644775390625+0.017059326171875j),(0.04638671875+0.0169677734375j),(0.04638671875+0.01708984375j),(0.0458984375+0.01708984375j),(0.0458984375+0.017578125j)
5,(0.017425537109375-0.048828125j),(0.01739501953125-0.048828125j),(0.0174560546875-0.048828125j),(0.017333984375-0.048828125j),(0.01708984375-0.048828125j),(0.017578125-0.048828125j)
6,(-0.047149658203125-0.0645751953125j),(-0.047088623046875-0.0645751953125j),(-0.0469970703125-0.064453125j),(-0.047119140625-0.064453125j),(-0.04736328125-0.06494140625j),(-0.046875-0.064453125j)
7,(-0.0478515625+0.08270263671875j),(-0.04766845703125+0.082733154296875j),(-0.0477294921875+0.082763671875j),(-0.0478515625+0.082763671875j),(-0.0478515625+0.08251953125j),(-0.0478515625+0.0830078125j)
8,(0.085205078125-0.0631103515625j),(0.085205078125-0.063079833984375j),(0.085205078125-0.063018798828125j),(0.0849609375-0.063232421875j),(0.0849609375-0.06298828125j),(0.0849609375-0.0634765625j)
9,(-0.0615234375+0.013824462890625j),(-0.06134033203125+0.013946533203125j),(-0.061431884765625+0.013885498046875j),(-0.061279296875+0.013671875j),(-0.0615234375+0.01416015625j),(-0.0615234375+0.013671875j)
10,(-0.0635986328125+0.024871826171875j),(-0.06353759765625+0.024810791015625j),(-0.0635986328125+0.02496337890625j),(-0.063720703125+0.02490234375j),(-0.0634765625+0.0244140625j),(-0.0634765625+0.0244140625j)
11,(0.087554931640625+0.06463623046875j),(0.08746337890625+0.06463623046875j),(0.087310791015625+0.064544677734375j),(0.08740234375+0.06494140625j),(0.08740234375+0.064453125j),(0.087890625+0.064453125j)
12,(-0.016845703125+0.00628662109375j),(-0.01666259765625+0.00628662109375j),(-0.01666259765625+0.00640869140625j),(-0.016845703125+0.005859375j),(-0.0166015625+0.00634765625j),(-0.0166015625+0.005859375j)
13,(0.00225830078125-0.0052490234375j),(0.002197265625-0.00531005859375j),(0.002197265625-0.005401611328125j),(0.00244140625-0.00537109375j),(0.00244140625-0.0048828125j),(0.001953125-0.0048828125j)
14,(0.025177001953125+0.02838134765625j),(0.025146484375+0.02850341796875j),(0.0250244140625+0.0283203125j),(0.025146484375+0.0283203125j),(0.025390625+0.02880859375j),(0.025390625+0.0283203125j)
15,(0.044036865234375+0.042144775390625j),(0.04400634765625+0.042083740234375j),(0.0439453125+0.042083740234375j),(0.044189453125+0.042236328125j),(0.0439453125+0.0419921875j),(0.0439453125+0.0419921875j)
16,(-0.012420654296875+0.019622802734375j),(-0.01251220703125+0.0196533203125j),(-0.012451171875+0.01953125j),(-0.012451171875+0.01953125j),(-0.01220703125+0.01953125j),(-0.0126953125+0.01953125j)
