,0,1
0,"[16, 16, 16, 16, 16, 16]",58.67613087133382
1,"[15, 16, 16, 16, 16, 16]",58.67613087133382
2,"[14, 16, 16, 16, 16, 16]",58.67613087133382
3,"[13, 16, 16, 16, 16, 16]",58.67613087133382
4,"[12, 16, 16, 16, 16, 16]",55.50181084083135
5,"[11, 16, 16, 16, 16, 16]",50.90834924914607
6,"[12, 16, 16, 16, 16, 16]",55.50181084083135
7,"[12, 15, 16, 16, 16, 16]",55.33780507682825
8,"[12, 14, 16, 16, 16, 16]",54.61676667484929
9,"[12, 15, 16, 16, 16, 16]",55.33780507682825
10,"[12, 15, 15, 16, 16, 16]",54.987952538567754
11,"[12, 15, 16, 16, 16, 16]",55.33780507682825
12,"[12, 15, 16, 15, 16, 16]",54.945104325859155
13,"[12, 15, 16, 16, 16, 16]",55.33780507682825
14,"[12, 15, 16, 16, 15, 16]",54.038832576785644
