,0,1,2,3,4,5,6
0,(-0.2587890625+0j),(-0.51544189453125+0j),(0.2231292724609375+0j),(-0.054782867431640625+0j),(0.015171051025390625+0j),(0.05565643310546875+0j),(0.011982440948486328+0j)
1,(0.81524658203125+0j),(0.4608154296875+0j),(0.17548370361328125+0j),(-0.07620620727539062+0j),(0.017910003662109375+0j),(-0.031691551208496094+0j),(-0.059758104383945465+0.03776176646351814j)
2,(-0.207916259765625+0j),(0.3770599365234375+0j),(0.2171478271484375+0j),(-0.04327392578125+0j),(0.09614181518554688+0j),(-0.040485382080078125+0j),(-0.03019454888999462+0.024493152275681496j)
3,(-0.587890625+0j),(-0.4912872314453125+0j),(-0.1080322265625+0j),(-0.2910194396972656+0j),(-0.08129310607910156+0j),(3.0372192702509397e-18-0.04960155487060547j),(0.012766601517796516-0.029139624908566475j)
4,(0.635589599609375+0j),(0.64947509765625+0j),(0.09937286376953125+0j),(0.08512496948242188+0j),(-0.06995391845703125+0j),(-0.03497695922851563+0.06970787048339844j),(0.05099593102931976-0.11228347569704056j)
5,(0.517547607421875+0j),(0.4148406982421875+0j),(0.3946075439453125+0j),(0.11202621459960938+0j),(-0.06655021097348977+0.06655021097348977j),(0.0408743508606531+0.1074245618341429j),(-0.047328636050224304-0.02697306126356125j)
6,(0.39654541015625+0j),(-0.0491943359375+0j),(0.40573883056640625+0j),(0.23555755615234375+0j),(-8.536752046287216e-18+0.13941574096679688j),(-0.03497695922851562-0.06970787048339844j),(0.007601337973028421-0.03452916815876961j)
7,(-0.95635986328125+0j),(-0.1770782470703125+0j),(0.2671661376953125+0j),(0.1284332275390625+0j),(0.14829891269479598+0.148298912694796j),(-0.04087435086065312+0.10742456183414287j),(0.013180548325181007-0.04682980850338936j)
8,(-0.185516357421875+0j),(-0.398773193359375+0j),(-0.33269500732421875+0j),(0.2779121398925781+0j),(0.13895606994628906-0.0071239471435546875j),(0.08543044854712388-0.07968255373033284j),(0.002948695793747902+0.08856621384620667j)
9,(-0.3709716796875+0j),(-0.252410888671875+0j),(-0.3278961181640625+0j),(0.23253115720963358-0.09631755899054054j),(0.062195982086665026-0.17869433272143337j),(0.01656141069889445-0.14488439815248716j),(0.05226900428533554+0.005321470554918051j)
10,(-0.48980712890625+0j),(0.024810791015625+0j),(-0.3036956787109375+0j),(0.1841459874650697-0.1841459874650697j),(0.031904827147958705-0.152241160317111j),(0.05352562139916518+0.07255860658677815j),(-0.12393057346343994+0.025753239169716835j)
11,(-0.321868896484375+0j),(-0.61224365234375+0j),(-0.47400665283203125+0j),(0.07002617480133436-0.16905814092649046j),(-0.029073160688876123-0.11107446358354092j),(-0.03380993456894622-0.04563457138777058j),(0.041195791214704514+0.0434708371758461j)
12,(-0.448089599609375+0j),(0.1427154541015625+0j),(0.0708770751953125+0j),(8.724319066649179e-19-0.014247894287109375j),(0.13895606994628906+0.0071239471435546875j),(0.05352562139916518-0.07255860658677815j),(0.04366777837276459-0.05909658968448639j)
13,(0.00860595703125+0j),(-0.139984130859375+0j),(-0.17055511474609375+0j),(-0.10813919303630352-0.2610711064523262j),(0.17869433272143337-0.062195982086665026j),(0.03380993456894622-0.04563457138777058j),(0.03646815940737724-0.024176064878702164j)
14,(-0.977447509765625+0j),(-0.3402862548828125+0j),(0.06537628173828125+0j),(-0.12033633316915228-0.12033633316915229j),(-0.03190482714795869-0.152241160317111j),(0.08543044854712388+0.07968255373033284j),(0.01616610586643219-0.01392377633601427j)
15,(0.153167724609375+0j),(0.222015380859375+0j),(-0.0102996826171875+0j),(-0.1281724961790866-0.05309078624059139j),(-0.11107446358354092-0.029073160688876137j),(-0.016561410698894434-0.14488439815248716j),(0.015072454698383808-0.0045900288969278336j)
16,(0.96209716796875+0j),(0.961700439453125+0j),(-0.7385711669921875+0j),(-0.36928558349609375+0.033039093017578125j),(-0.10009688798476961-0.09342505969151721j),(-0.022209260179937997-0.020356573030843483j),(-0.020242691040039062-0.024800777435302734j)
17,(-0.033294677734375+0j),(-0.1098480224609375+0j),(0.2798491569656404-0.05566545832123703j),(0.1325613596182741-0.06485013014751717j),(0.06273620334099679-0.04087696047387435j),(-0.03817983620997701+0.06934287847501572j),(-0.01153300516307354-0.10736554116010666j)
18,(-0.36431884765625+0j),(0.0572357177734375+0j),(0.14773952485226877-0.06119571489236665j),(0.0110127707315847-0.1823480592851382j),(0.055678367624893615+0.05271191362983024j),(-0.0778876278048316-0.07306848666067373j),(-0.0940537303686142-0.08699226379394531j)
19,(0.37738037109375+0j),(0.2752227783203125+0j),(-0.31866489032292217+0.21292507236867292j),(-0.12093226414613299+0.16393246837927444j),(-0.1390958757609508+0.17956271742390578j),(-0.11021983894889006-0.10091603955097381j),(0.040777720510959625-0.03756466135382652j)
20,(-0.306854248046875+0j),(-0.4507293701171875+0j),(0.38898101992716705-0.38898101992716705j),(0.16909180752655453-0.21988921240061254j),(-0.2691886955113241+0.12646415270909533j),(-0.2521243342131463+0.08556487480120212j),(0.00985784363001585+0.01346201729029417j)
21,(0.816741943359375+0j),(0.3743743896484375+0j),(0.01124093824743641-0.016823252958880233j),(-0.007088952936280495-0.016903790800231536j),(0.032422250658304674-0.06632543234384174j),(0.004263191311767448-0.034058395098212395j),(0.04784347489476204+0.016435738652944565j)
22,(0.762420654296875+0j),(0.8606719970703125+0j),(-0.17409538565443375+0.42030344119350826j),(0.10034396451820253+0.2877718865447987j),(-0.23505997291496844+0.0446655968933089j),(-0.017064361298177844+0.04089927790789322j),(-0.12819376587867737-0.05981163680553436j)
