,0,1
0,"[16, 16, 16, 16, 16, 16]",63.09875387824613
1,"[15, 16, 16, 16, 16, 16]",62.820659289265684
2,"[14, 16, 16, 16, 16, 16]",61.42851794093572
3,"[13, 16, 16, 16, 16, 16]",58.93501356874767
4,"[12, 16, 16, 16, 16, 16]",55.1767679180796
5,"[11, 16, 16, 16, 16, 16]",50.32067720784951
6,"[12, 16, 16, 16, 16, 16]",55.1767679180796
7,"[12, 15, 16, 16, 16, 16]",55.01433335494153
8,"[12, 14, 16, 16, 16, 16]",54.58823020726726
9,"[12, 15, 16, 16, 16, 16]",55.01433335494153
10,"[12, 15, 15, 16, 16, 16]",54.80353688554197
11,"[12, 15, 16, 16, 16, 16]",55.01433335494153
12,"[12, 15, 16, 15, 15, 16]",53.70120246202133
