,0,1,2,3,4,5
0,(-0.02685546875+0j),(-0.026611328125+0j),(-0.02685546875+0j),(-0.0263671875+0j),(-0.02734375+0j),(-0.02734375+0j)
1,(-0.0040283203125+0.055419921875j),(-0.004150390625+0.055908203125j),(-0.0048828125+0.05517578125j),(-0.00390625+0.0556640625j),(-0.00390625+0.056640625j),(-0.00390625+0.0546875j)
2,(-0.0645751953125-0.038818359375j),(-0.064697265625-0.0390625j),(-0.064453125-0.03857421875j),(-0.064453125-0.0380859375j),(-0.064453125-0.0390625j),(-0.06640625-0.0390625j)
3,(-0.032928466796875-0.019775390625j),(-0.032958984375-0.020263671875j),(-0.033203125-0.01953125j),(-0.033203125-0.01953125j),(-0.03125-0.01953125j),(-0.03125-0.01953125j)
4,(-0.00677490234375+0.0557861328125j),(-0.007110595703125+0.055267333984375j),(-0.0068359375+0.05615234375j),(-0.0078125+0.0556640625j),(-0.0078125+0.0546875j),(-0.0078125+0.0546875j)
5,(-0.031829833984375-0.020965576171875j),(-0.031768798828125-0.021514892578125j),(-0.0322265625-0.02099609375j),(-0.0322265625-0.021484375j),(-0.03125-0.021484375j),(-0.03125-0.01953125j)
6,(-0.017822265625+0.076873779296875j),(-0.017578125+0.076324462890625j),(-0.01806640625+0.076171875j),(-0.0185546875+0.0771484375j),(-0.017578125+0.076171875j),(-0.01953125+0.078125j)
7,(-0.091583251953125+0.056793212890625j),(-0.091522216796875+0.05712890625j),(-0.091796875+0.05615234375j),(-0.091796875+0.056640625j),(-0.091796875+0.056640625j),(-0.08984375+0.05859375j)
8,(0.03515625+0.0611572265625j),(0.03533935546875+0.06121826171875j),(0.035125732421875+0.06158447265625j),(0.03515625+0.0615234375j),(0.03515625+0.060546875j),(0.03515625+0.0625j)
9,(0.055572509765625-0.02679443359375j),(0.05560302734375-0.026519775390625j),(0.056304931640625-0.026519775390625j),(0.0556640625-0.0263671875j),(0.0546875-0.02734375j),(0.0546875-0.02734375j)
10,(0.016571044921875-0.02911376953125j),(0.016754150390625-0.029510498046875j),(0.0164794921875-0.029571533203125j),(0.0166015625-0.0283203125j),(0.017578125-0.029296875j),(0.015625-0.02734375j)
11,(-0.0335693359375-0.03509521484375j),(-0.033721923828125-0.035552978515625j),(-0.034454345703125-0.034942626953125j),(-0.0341796875-0.03515625j),(-0.03515625-0.03515625j),(-0.03515625-0.03515625j)
12,(-0.0877685546875-0.039276123046875j),(-0.08770751953125-0.0390625j),(-0.086944580078125-0.038360595703125j),(-0.087890625-0.0380859375j),(-0.087890625-0.0390625j),(-0.0859375-0.0390625j)
13,(-0.03729248046875-6.103515625e-05j),(-0.03790283203125-0.000213623046875j),(-0.037384033203125+0j),(-0.0380859375-0.0009765625j),(-0.037109375+0j),(-0.0390625+0j)
