,0,1,2,3,4,5
0,(0.025115966796875+0j),(0.02508544921875+0j),(0.025146484375+0j),(0.025146484375+0j),(0.02490234375+0j),(0.025390625+0j)
1,(-0.016571044921875-0.043365478515625j),(-0.01666259765625-0.0433349609375j),(-0.0166015625-0.0433349609375j),(-0.0166015625-0.043212890625j),(-0.0166015625-0.04345703125j),(-0.0166015625-0.04296875j)
2,(0.03411865234375-0.02569580078125j),(0.0340576171875-0.0257568359375j),(0.0343017578125-0.0255126953125j),(0.0341796875-0.025634765625j),(0.0341796875-0.02587890625j),(0.0341796875-0.025390625j)
3,(-0.053619384765625+0.0103759765625j),(-0.0537109375+0.0103759765625j),(-0.0538330078125+0.01025390625j),(-0.053466796875+0.01025390625j),(-0.0537109375+0.01025390625j),(-0.0537109375+0.0107421875j)
4,(0.009033203125-0.02203369140625j),(0.009002685546875-0.0220947265625j),(0.009033203125-0.0220947265625j),(0.00927734375-0.022216796875j),(0.0087890625-0.0224609375j),(0.0087890625-0.0224609375j)
5,(-0.090362548828125-0.041839599609375j),(-0.09039306640625-0.04180908203125j),(-0.09033203125-0.0419921875j),(-0.09033203125-0.0419921875j),(-0.09033203125-0.0419921875j),(-0.0908203125-0.0419921875j)
6,(0.022064208984375+0.132904052734375j),(0.022064208984375+0.133026123046875j),(0.0220947265625+0.1328125j),(0.022216796875+0.1328125j),(0.02197265625+0.13330078125j),(0.0224609375+0.1328125j)
7,(-0.04205322265625+0.02215576171875j),(-0.0419921875+0.022186279296875j),(-0.0421142578125+0.022216796875j),(-0.042236328125+0.022216796875j),(-0.0419921875+0.02197265625j),(-0.0419921875+0.0224609375j)
8,(0.0458984375-0.077728271484375j),(0.045928955078125-0.0777587890625j),(0.045989990234375-0.077728271484375j),(0.0458984375-0.07763671875j),(0.0458984375-0.07763671875j),(0.0458984375-0.078125j)
9,(0.0042724609375+0.00830078125j),(0.0042724609375+0.008392333984375j),(0.004180908203125+0.008453369140625j),(0.00439453125+0.00830078125j),(0.00439453125+0.00830078125j),(0.00390625+0.0078125j)
10,(-0.026214599609375-0.044891357421875j),(-0.0262451171875-0.044830322265625j),(-0.0263671875-0.044830322265625j),(-0.0263671875-0.044677734375j),(-0.0263671875-0.044921875j),(-0.0263671875-0.044921875j)
11,(-0.002044677734375+0.0152587890625j),(-0.00225830078125+0.01513671875j),(-0.00225830078125+0.015045166015625j),(-0.001953125+0.01513671875j),(-0.001953125+0.01513671875j),(-0.001953125+0.015625j)
12,(-0.010009765625-0.124420166015625j),(-0.010040283203125-0.124420166015625j),(-0.00994873046875-0.124420166015625j),(-0.010009765625-0.12451171875j),(-0.009765625-0.1240234375j),(-0.009765625-0.1240234375j)
13,(0.0755615234375+0.030609130859375j),(0.0755615234375+0.030670166015625j),(0.075531005859375+0.030670166015625j),(0.07568359375+0.030517578125j),(0.07568359375+0.03076171875j),(0.0751953125+0.0302734375j)
14,(-0.050537109375+0.09674072265625j),(-0.050689697265625+0.0966796875j),(-0.050567626953125+0.096954345703125j),(-0.05078125+0.096923828125j),(-0.05078125+0.0966796875j),(-0.05078125+0.0966796875j)
