,0,1,2,3,4,5
0,(-0.04595947265625+0j),(-0.045654296875+0j),(-0.045654296875+0j),(-0.0458984375+0j),(-0.0458984375+0j),(-0.044921875+0j)
1,(-0.04742431640625+0.042236328125j),(-0.04736328125+0.0423583984375j),(-0.04736328125+0.04248046875j),(-0.0478515625+0.04296875j),(-0.0478515625+0.0419921875j),(-0.046875+0.04296875j)
2,(0.007781982421875-0.016815185546875j),(0.0078125-0.016845703125j),(0.0078125-0.016845703125j),(0.0078125-0.01708984375j),(0.0078125-0.0166015625j),(0.0078125-0.017578125j)
3,(-0.02716064453125+0.033447265625j),(-0.0272216796875+0.0335693359375j),(-0.02685546875+0.033447265625j),(-0.02685546875+0.03369140625j),(-0.02734375+0.033203125j),(-0.02734375+0.033203125j)
4,(0.079254150390625+0.028106689453125j),(0.079315185546875+0.02838134765625j),(0.0791015625+0.028076171875j),(0.0791015625+0.0283203125j),(0.080078125+0.0283203125j),(0.080078125+0.02734375j)
5,(-0.12908935546875-0.0093994140625j),(-0.1290283203125-0.009307861328125j),(-0.129150390625-0.009521484375j),(-0.12890625-0.00927734375j),(-0.12890625-0.009765625j),(-0.12890625-0.009765625j)
6,(0.01055908203125+0.054473876953125j),(0.01055908203125+0.054351806640625j),(0.010986328125+0.05419921875j),(0.0107421875+0.0546875j),(0.009765625+0.0546875j),(0.009765625+0.0546875j)
7,(-0.035003662109375+0.007415771484375j),(-0.034942626953125+0.007598876953125j),(-0.03515625+0.0078125j),(-0.03515625+0.00732421875j),(-0.03515625+0.0078125j),(-0.03515625+0.0078125j)
8,(0.0377197265625-0.03826904296875j),(0.03759765625-0.038330078125j),(0.037750244140625-0.038238525390625j),(0.03759765625-0.0380859375j),(0.0380859375-0.0380859375j),(0.037109375-0.0390625j)
9,(-0.092987060546875+0.02923583984375j),(-0.092987060546875+0.02935791015625j),(-0.09326171875+0.029327392578125j),(-0.0927734375+0.02880859375j),(-0.0927734375+0.029296875j),(-0.09375+0.029296875j)
10,(-0.094329833984375-0.040191650390625j),(-0.094635009765625-0.040191650390625j),(-0.093963623046875-0.0404052734375j),(-0.09423828125-0.04052734375j),(-0.0947265625-0.0400390625j),(-0.09375-0.041015625j)
11,(0.0191650390625+0.045684814453125j),(0.01922607421875+0.045928955078125j),(0.01873779296875+0.045623779296875j),(0.01904296875+0.0458984375j),(0.0185546875+0.0458984375j),(0.01953125+0.044921875j)
