,0,1,2,3,4,5,6
0,(-0.85040283203125+0j),(-0.884368896484375+0j),(-0.45440673828125+0j),(-0.257720947265625+0j),(0.023681640625+0j),(0.00115966796875+0j),(-0.00506591796875+0j)
1,(0.532012939453125+0j),(0.1240234375+0j),(0.069732666015625+0j),(-0.219757080078125+0j),(0.016998291015625+0j),(-0.011260986328125+0j),(0.023895263671875+0.06024169921875j)
2,(0.944183349609375+0j),(0.407257080078125+0j),(-0.194854736328125+0j),(0.081268310546875+0j),(-0.0213623046875+0j),(0.02252197265625+0j),(0.087677001953125+0.06976318359375j)
3,(-0.169403076171875+0j),(0.223724365234375+0j),(0.20574951171875+0j),(0.081939697265625+0j),(-0.03948974609375+0j),-0.02825927734375j,(0.0648193359375-0.02301025390625j)
4,(0.889739990234375+0j),(-0.052276611328125+0j),(0.27374267578125+0j),(0.3050537109375+0j),(-0.281402587890625+0j),(-0.140716552734375-0.05133056640625j),(-0.010284423828125-0.0172119140625j)
5,(-0.14105224609375+0j),(0.285491943359375+0j),(0.484954833984375+0j),(0.25372314453125+0j),(-0.16741943359375+0.16741943359375j),(-0.12664794921875+0.040771484375j),(-0.05462646484375-0.11468505859375j)
6,(0.24322509765625+0j),(-0.02880859375+0j),(-0.220611572265625+0j),(-0.12396240234375+0j),-0.102630615234375j,(-0.140716552734375+0.05133056640625j),(-0.0513916015625+0.081451416015625j)
7,(0.838897705078125+0j),(-0.054534912109375+0j),(-0.17724609375+0j),(-0.160919189453125+0j),(-0.08587646484375-0.08587646484375j),(0.12664794921875+0.040771484375j),(0.0076904296875+0.02099609375j)
8,(-0.592498779296875+0j),(-0.191131591796875+0j),(-0.061004638671875+0j),(-0.19671630859375+0j),(-0.098358154296875+0.015655517578125j),(-0.0809326171875+0.07373046875j),(-0.133697509765625-0.005279541015625j)
9,(-0.9205322265625+0j),(-0.08795166015625+0j),(-0.50921630859375+0j),(0.267425537109375-0.11077880859375j),(0.0894775390625-0.1622314453125j),(0.06036376953125-0.108154296875j),(0.0069580078125+0.050933837890625j)
10,(-0.646453857421875+0j),(-0.21533203125+0j),(0.357391357421875+0j),(-0.19525146484375+0.19525146484375j),(-0.0634765625+0.131805419921875j),(-0.0174560546875-0.058074951171875j),(-0.080352783203125-0.07757568359375j)
11,(-0.930023193359375+0j),(-0.229583740234375+0j),(-0.0418701171875+0j),(0.04736328125-0.1143798828125j),(0.031219482421875-0.0540771484375j),(-0.0540771484375-0.029144287109375j),(0.015625-0.0765380859375j)
12,(-0.121063232421875+0j),(-0.121246337890625+0j),(0.33636474609375+0j),0.03131103515625j,(-0.098358154296875-0.015655517578125j),(-0.0174560546875+0.058074951171875j),(0.018310546875+0.014495849609375j)
13,(-0.75396728515625+0j),(-0.48095703125+0j),(0.0224609375+0j),(-0.0885009765625-0.213653564453125j),(0.1622314453125-0.0894775390625j),(0.0540771484375-0.02911376953125j),(-0.072296142578125-0.065032958984375j)
14,(-0.8089599609375+0j),(-0.87982177734375+0j),(-0.027313232421875+0j),(0.068328857421875+0.068328857421875j),(0.0634765625+0.131805419921875j),(-0.0809326171875-0.07373046875j),(-0.1270751953125-0.043182373046875j)
15,(-0.383575439453125+0j),(0.1802978515625+0j),(-0.14459228515625+0j),(0.01507568359375+0.006256103515625j),(-0.0540771484375+0.03125j),(-0.06036376953125-0.108154296875j),(0.0150146484375+0.0015869140625j)
16,(-0.1986083984375+0j),(-0.024444580078125+0j),(-0.429962158203125+0j),(-0.214996337890625+0.065093994140625j),(-0.084228515625+0.17108154296875j),(0.162445068359375+0.141510009765625j),(0.011260986328125-0.014129638671875j)
17,(0.7633056640625+0j),(0.01544189453125+0j),(0.053253173828125-0.010589599609375j),(-0.01446533203125-0.211883544921875j),(0.0697021484375+0.00543212890625j),(0.012908935546875-0.00201416015625j),(0.008453369140625-0.0107421875j)
18,(-0.974578857421875+0j),(-0.79693603515625+0j),(0.556243896484375-0.230377197265625j),(0.3876953125+0.14935302734375j),(0.40911865234375+0.1119384765625j),(-0.246673583984375+0.029571533203125j),(-0.11962890625-0.01361083984375j)
19,(0.29986572265625+0j),(0.187774658203125+0j),(0.01495361328125-0.009979248046875j),(0.05963134765625+0.07305908203125j),(-0.04388427734375-0.009429931640625j),(0.0074462890625-0.056793212890625j),(0.098419189453125-0.04473876953125j)
20,(0.814605712890625+0j),(0.5997314453125+0j),(-0.23052978515625+0.23052978515625j),(0.046539306640625+0.277069091796875j),(-0.130767822265625-0.105987548828125j),(-0.04669189453125-0.04229736328125j),(-0.0357666015625-0.043609619140625j)
21,(0.46697998046875+0j),(0.684417724609375+0j),(-0.110809326171875+0.16583251953125j),(0.15386962890625+0.222747802734375j),(-0.213165283203125-0.094146728515625j),(-0.114013671875-0.112823486328125j),(-0.0576171875-0.058807373046875j)
22,(-0.6788330078125+0j),(-0.412384033203125+0j),(0.073394775390625-0.17718505859375j),(0.430511474609375+0.07452392578125j),(0.03741455078125+0.02142333984375j),(-0.0841064453125-0.063720703125j),(0.03369140625-0.0352783203125j)
23,(-0.694549560546875+0j),(-0.299957275390625+0j),(0.02392578125-0.120361328125j),(-0.147369384765625-0.091888427734375j),(-0.014862060546875-0.131500244140625j),(0.0186767578125+0.099151611328125j),(-0.03936767578125-0.01837158203125j)
