,0,1,2,3,4,5,6
0,(0.849700927734375+0j),(0.39892578125+0j),(0.121185302734375+0j),(0.251220703125+0j),(0.1226806640625+0j),(0.053192138671875+0j),(-0.04608154296875+0j)
1,(0.897186279296875+0j),(0.66650390625+0j),(0.38519287109375+0j),(0.120147705078125+0j),(0.020660400390625+0j),(-0.145355224609375+0j),(0.052825927734375-0.022491455078125j)
2,(0.78485107421875+0j),(0.4830322265625+0j),(0.065277099609375+0j),(0.013580322265625+0j),(-0.016326904296875+0j),(0.06951904296875+0j),(0.098663330078125+0.1318359375j)
3,(-0.8328857421875+0j),(-0.468963623046875+0j),(-0.55328369140625+0j),(-0.48651123046875+0j),(-0.311370849609375+0j),-0.166015625j,(0.0836181640625+0.013427734375j)
4,(0.184051513671875+0j),(0.234405517578125+0j),(0.397552490234375+0j),(-0.005889892578125+0j),(0.128570556640625+0j),(0.064300537109375-0.01495361328125j),(0.062103271484375-0.02874755859375j)
5,(-0.152496337890625+0j),(-0.394195556640625+0j),(-0.1280517578125+0j),(-0.078857421875+0j),(0.07037353515625-0.07037353515625j),(0.09710693359375+0.0267333984375j),(0.05126953125+0.045867919921875j)
6,(0.060150146484375+0j),(-0.2913818359375+0j),(-0.187530517578125+0j),(-0.0462646484375+0j),-0.029937744140625j,(0.064300537109375+0.014984130859375j),(-0.01068115234375-0.041259765625j)
7,(-0.7393798828125+0j),(-0.5462646484375+0j),(-0.4090576171875+0j),(-0.13623046875+0j),(0.12384033203125+0.12384033203125j),(-0.09710693359375+0.0267333984375j),(0.01849365234375+0.008026123046875j)
8,(-0.615997314453125+0j),(0.00787353515625+0j),(0.3812255859375+0j),(-0.1300048828125+0j),(-0.06500244140625-0.20172119140625j),(0.001617431640625-0.08502197265625j),(0.080718994140625+0.005889892578125j)
9,(-0.11083984375+0j),(-0.35980224609375+0j),(-0.144927978515625+0j),(0.244873046875-0.1014404296875j),(0.1318359375-0.02801513671875j),(0.12255859375+0.027496337890625j),(0.0140380859375+0.00494384765625j)
10,(-0.557891845703125+0j),(-0.664642333984375+0j),(-0.03814697265625+0j),(0.036590576171875-0.036590576171875j),(0.0682373046875+0.031646728515625j),(-0.066619873046875-0.116668701171875j),(-0.00927734375-0.0789794921875j)
11,(-0.08990478515625+0j),(-0.446319580078125+0j),(-0.419769287109375+0j),(-0.025543212890625+0.0616455078125j),(0.113250732421875+0.0830078125j),(-0.055511474609375-0.009307861328125j),(0.094970703125+0.092681884765625j)
12,(-0.950439453125+0j),(-0.936279296875+0j),(-0.40936279296875+0j),-0.403472900390625j,(-0.06500244140625+0.201751708984375j),(-0.06658935546875+0.11669921875j),(-0.005523681640625+0.0537109375j)
13,(-0.82843017578125+0j),(-0.638641357421875+0j),(-0.029693603515625+0j),(0.018798828125+0.04541015625j),(0.02801513671875-0.1318359375j),(0.055511474609375-0.009307861328125j),(-0.003814697265625-0.010955810546875j)
14,(0.420013427734375+0j),(0.2828369140625+0j),(0.094970703125+0j),(0.099853515625+0.099853515625j),(-0.068206787109375+0.0316162109375j),(0.001617431640625+0.0850830078125j),(-0.031463623046875-0.07122802734375j)
15,(-0.157501220703125+0j),(0.241912841796875+0j),(0.136566162109375+0j),(0.25201416015625+0.1043701171875j),(0.0830078125+0.11322021484375j),(-0.122528076171875+0.027496337890625j),(-0.016998291015625-0.0567626953125j)
16,(0.025238037109375+0j),(-0.15655517578125+0j),(0.277740478515625+0j),(0.138885498046875+0.186676025390625j),(0.133758544921875+0.21533203125j),(0.118438720703125+0.163055419921875j),(0.034759521484375-0.0830078125j)
17,(0.468414306640625+0j),(0.1038818359375+0j),(0.275909423828125-0.05487060546875j),(0.158905029296875+0.07794189453125j),(0.1690673828125+0.178863525390625j),(0.078887939453125+0.1005859375j),(-0.0435791015625+0.001373291015625j)
18,(-0.281982421875+0j),(-0.35247802734375+0j),(0.38592529296875-0.15985107421875j),(0.312835693359375+0.20947265625j),(0.10308837890625+0.110748291015625j),(0.015350341796875+0.05230712890625j),(0.04681396484375-0.0189208984375j)
19,(-0.8848876953125+0j),(-0.63763427734375+0j),(0.07012939453125-0.046875j),(0.042449951171875-0.01239013671875j),(-0.01129150390625+0.022308349609375j),(0.078277587890625-0.090179443359375j),(0.026519775390625+0.034393310546875j)
20,(0.566192626953125+0j),(0.5606689453125+0j),(-0.115325927734375+0.115325927734375j),(0.128631591796875+0.24395751953125j),(0.005126953125-0.02862548828125j),(0.05194091796875-0.119171142578125j),(-0.061065673828125-0.06298828125j)
21,(0.17822265625+0j),(0.138092041015625+0j),(-0.147857666015625+0.221282958984375j),(0.179229736328125+0.27978515625j),(-0.078521728515625-0.064178466796875j),(-0.070526123046875-0.038818359375j),(-0.02447509765625+0.044036865234375j)
22,(0.3157958984375+0j),(-0.08367919921875+0j),(-0.03973388671875+0.095947265625j),(-0.106658935546875+0.01202392578125j),(0.098724365234375-0.209747314453125j),(-0.046783447265625+0.090576171875j),(0.061248779296875+0.040191650390625j)
23,(0.241973876953125+0j),(-0.271881103515625+0j),(-0.026763916015625+0.134552001953125j),(-0.065032958984375+0.0570068359375j),(-0.062530517578125-0.013458251953125j),(-0.025360107421875+0.00799560546875j),(0.01007080078125-0.000152587890625j)
24,(0.94146728515625+0j),(0.754547119140625+0j),0.373321533203125j,(0.138885498046875-0.1866455078125j),(0.005157470703125+0.028656005859375j),(-0.0467529296875-0.090545654296875j),(-0.016387939453125+0.0208740234375j)
25,(-0.2744140625+0j),(0.0699462890625+0j),(0.041900634765625+0.21075439453125j),(0.057281494140625-0.167449951171875j),(0.064208984375+0.07855224609375j),(0.025390625+0.008026123046875j),(-0.048004150390625+0.016693115234375j)
26,(0.519561767578125+0j),(0.588348388671875+0j),(0.239715576171875+0.578765869140625j),(-0.209442138671875-0.312835693359375j),(-0.09869384765625-0.209747314453125j),(0.05194091796875+0.11920166015625j),(-0.03607177734375+0.049285888671875j)
